"00051"|"00007"|"003"|"PER"|"Perseids                                "|"2002/06 "|" 1"|"139.5  "|"46.9   "|"56.9   "|"1.23   "|"0.27   "|"62.1   "|"-6.4   "|"0.963  "|"1.15   "|"155.1  "|"139.8  "|"116.2  "|"00361"|"00000"|"00"|"109P/Swift-Tuttle                       "|"                                                                                                                                                      "|"R   "|"4) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A>"|"LT"|"SD"
"00052"|"00007"|"004"|"PER"|"Perseids                                "|"2007/08 "|" 1"|"139.2  "|"47.2   "|"57.77  "|"1.17   "|"0.17   "|"58.7   "|"       "|"       "|"       "|"       "|"       "|"       "|"03524"|"00000"|"00"|"109P/Swift-Tuttle                       "|"                                                                                                                                                      "|"T   "|"5) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A>"|"LT"|"SD"
"00053"|"00007"|"005"|"PER"|"Perseids                                "|"2002/08 "|" 1"|"140    "|"48     "|"57.2   "|"1.39   "|"0.29   "|"61.4   "|"-9.91  "|"0.9560 "|"1.096  "|"153.12 "|"140.0  "|"115.6  "|"02024"|"00000"|"00"|"109P/Swift-Tuttle                       "|"                                                                                                                                                      "|"R   "|"6) <A href='http://adsabs.harvard.edu/abs/2010Icar..207...66B' target=_blank>Brown et al., 2010</A>"|"LT"|"SD"
"00054"|"00007"|"006"|"PER"|"Perseids                                "|" annual "|" 1"|"140.0  "|"48.2   "|"58.1   "|"1.40   "|"0.26   "|"59.1   "|"9.57   "|"0.949  "|"0.950  "|"150.4  "|"139.3  "|"113.1  "|"04367"|"00000"|"00"|"109P/Swift-Tuttle                       "|"                                                                                                                                                      "|"T   "|"7) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00055"|"00007"|"007"|"PER"|"Perseids                                "|" annual "|"-2"|"138.1  "|"45.9   "|"57.4   "|"       "|"       "|"59.1   "|"25.7   "|"0.944  "|"0.968  "|"149.5  "|"138.1  "|"113.0  "|"24483"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"8) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00056"|"00008"|"000"|"ORI"|"Orionids                                "|" annual "|" 1"|"208.6  "|"95.4   "|"15.9   "|"0.70   "|"0.11   "|"66.2   "|"9.68   "|"0.571  "|"       "|"82.8   "|"28.6   "|"164.2  "|"     "|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"    "|"1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A>"|"LT"|"SD"
"00057"|"00008"|"001"|"ORI"|"Orionids                                "|" annual "|" 1"|"208.7  "|"94.7   "|"15.9   "|"0.65   "|"0.11   "|"66.53  "|"18.0   "|"0.578  "|"0.968  "|"81.5   "|"28.7   "|"164.3  "|"00030"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"P   "|"2) <A href='http://adsabs.harvard.edu/abs/1970BAICz..21..153K' target=_blank>Kresak and Porubcan, 1970</A>"|"LT"|"SD"
"00058"|"00008"|"002"|"ORI"|"Orionids                                "|" annual "|" 1"|"209.8  "|"96.3   "|"16.1   "|"       "|"       "|"66.4   "|"       "|"0.565  "|"0.963  "|"83.2   "|"29.8   "|"164.6  "|"00019"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"P   "|"3) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A>"|"LT"|"SD"
"00059"|"00008"|"003"|"ORI"|"Orionids                                "|"2002/08 "|" 1"|"207.5  "|"94.7   "|"15.5   "|"0.78   "|"0.03   "|"66.4   "|"9.71   "|"0.597  "|"0.9385 "|"80.1   "|"27.0   "|"163.6  "|"01297"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"R   "|"4) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A>"|"LT"|"SD"
"00060"|"00008"|"004"|"ORI"|"Orionids                                "|"2007/08 "|" 1"|"207.9  "|"95.5   "|"15.5   "|"0.61   "|"0.01   "|"66.2   "|"       "|"       "|"       "|"       "|"       "|"       "|"02733"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"T   "|"5) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A>"|"LT"|"SD"
"00061"|"00008"|"005"|"ORI"|"Orionids                                "|"2002/08 "|" 1"|"208    "|"95.5   "|"15.2   "|"0.78   "|"0.02   "|"65.4   "|"5.47   "|"0.5746 "|"0.895  "|"83.98  "|"28.0   "|"162.8  "|"02536"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"R   "|"6) <A href='http://adsabs.harvard.edu/abs/2010Icar..207...66B' target=_blank>Brown et al., 2010</A>"|"LT"|"SD"
"00062"|"00008"|"006"|"ORI"|"Orionids                                "|" annual "|" 1"|"209.0  "|"95.9   "|"15.7   "|"1.03   "|"-0.05  "|"66.3   "|"6.87   "|"0.578  "|"0.944  "|"82.2   "|"28.3   "|"163.9  "|"03024"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"T   "|"7) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00063"|"00008"|"007"|"ORI"|"Orionids                                "|" annual "|"-2"|"210.6  "|"97.3   "|"15.5   "|"       "|"       "|"66.3   "|"13.4   "|"0.567  "|"0.967  "|"83.5   "|"30.6   "|"163.8  "|"13279"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"8) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00064"|"00009"|"000"|"DRA"|"October Draconids                       "|" annual "|" 1"|"203.9  "|"274.7  "|"52.4   "|"       "|"       "|"16.7   "|"2.392  "|"0.995  "|"0.584  "|"178.2  "|"203.9  "|"25.5   "|"00007"|"00000"|"00"|"21P/Giacobini-Zinner                    "|"                                                                                                                                                      "|"P   "|"1) <A href='http://adsabs.harvard.edu/abs/1994CoSka..24..101G' target=_blank>Gavajdova, 1995</A>"|"LT"|"SD"
"00065"|"00009"|"001"|"DRA"|"October Draconids                       "|" annual "|" 1"|"195.1  "|"264.1  "|"57.6   "|"1.9    "|"0.3    "|"20.4   "|"3.02   "|"0.996  "|"       "|"172.9  "|"196.4  "|"31.4   "|"00005"|"00000"|"00"|"21P/Giacobini-Zinner                    "|"                                                                                                                                                      "|"    "|"2) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A>"|"LT"|"SD"
"00066"|"00009"|"002"|"DRA"|"October Draconids                       "|"2002/06 "|" 1"|"195.5  "|"261.7  "|"54.8   "|"0.00   "|"0.00   "|"19.7   "|"2.89   "|"0.995  "|"0.6561 "|"171.9  "|"196.6  "|"30.3   "|"00020"|"00000"|"00"|"21P/Giacobini-Zinner                    "|"                                                                                                                                                      "|"R   "|"3) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A>"|"LT"|"SD"
"00067"|"00009"|"003"|"DRA"|"October Draconids                       "|" annual "|" 1"|"195.0  "|"262.9  "|"55.7   "|"0.34   "|"-0.05  "|"20.7   "|"3.15   "|"0.996  "|"0.706  "|"173.2  "|"195.0  "|"31.4   "|"00030"|"00000"|"00"|"21P/Giacobini-Zinner                    "|"                                                                                                                                                      "|"T   "|"4) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00068"|"00009"|"004"|"DRA"|"October Draconids                       "|" 2011   "|"-2"|"195.1  "|"262.9  "|"55.7   "|"       "|"       "|"21.8   "|"4.60   "|"0.996  "|"0.784  "|"173.2  "|"195.1  "|"32.5   "|"00028"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"5) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00069"|"00009"|"005"|"DRA"|"October Draconids                       "|" 2012   "|"-2"|"195.5  "|"263.0  "|"55.7   "|"       "|"       "|"20.7   "|"3.36   "|"0.996  "|"0.704  "|"173.2  "|"195.5  "|"31.5   "|"00001"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"6) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00070"|"00010"|"000"|"QUA"|"Quadrantids                             "|" annual "|" 1"|"283.28 "|"230.0  "|"49.5   "|"0.4    "|"-0.2   "|"41.36  "|"3.14   "|"0.979  "|"       "|"172.0  "|"283.3  "|"72.0   "|"00085"|"00000"|"00"|"2003 EH1                                "|"                                                                                                                                                      "|"    "|"1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A>"|"LT"|"SD"
"00071"|"00010"|"001"|"QUA"|"Quadrantids                             "|" annual "|" 1"|"283.2  "|"230.2  "|"49.2   "|"       "|"       "|"41.2   "|"       "|"0.978  "|"0.676  "|"171.1  "|"283.2  "|"71.9   "|"00014"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"P   "|"2) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A>"|"LT"|"SD"
"00072"|"00010"|"002"|"QUA"|"Quadrantids                             "|" 2002/06"|" 1"|"283.5  "|"231.7  "|"48.5   "|"0.72   "|"-0.55  "|"42     "|"3.7    "|"0.975  "|"0.7367 "|"168.5  "|"283.2  "|"72.5   "|"00881"|"00000"|"00"|"2003 RH1                                "|"                                                                                                                                                      "|"R   "|"3) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A>"|"LT"|"SD"
"00073"|"00010"|"003"|"QUA"|"Quadrantids                             "|"2007/08 "|" 1"|"283.1  "|"230.0  "|"49.0   "|"0.15   "|"0.17   "|"40.0   "|"       "|"       "|"       "|"       "|"       "|"       "|"00243"|"00000"|"00"|"2003 EH1                                "|"                                                                                                                                                      "|"T   "|"4) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A>"|"LT"|"SD" 
"00074"|"00010"|"004"|"QUA"|"Quadrantids                             "|"2002/08 "|" 1"|"283    "|"231.5  "|"48.5   "|"0.78   "|"-0.38  "|"41.7   "|"3.35   "|"0.9746 "|"0.709  "|"168.14 "|"283.0  "|"72.4   "|"06614"|"00000"|"00"|"2003 EH1                                "|"                                                                                                                                                      "|"R   "|"5) <A href='http://adsabs.harvard.edu/abs/2010Icar..207...66B' target=_blank>Brown et al., 2010</A>"|"LT"|"SD"
"00075"|"00010"|"005"|"QUA"|"Quadrantids                             "|" annual "|" 1"|"283.0  "|"230.2  "|"49.5   "|"0.56   "|"-0.25  "|"40.7   "|"2.82   "|"0.979  "|"0.657  "|"171.4  "|"283.3  "|"71.2   "|"01029"|"00000"|"00"|"2003 EH1                                "|"                                                                                                                                                      "|"T   "|"6) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00076"|"00010"|"006"|"QUA"|"Quadrantids                             "|" annual "|"-2"|"282.8  "|"229.1  "|"50.4   "|"       "|"       "|"40.7   "|"2.98   "|"0.977  "|"0.673  "|"173.8  "|"282.8  "|"71.0   "|"02171"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"7) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00077"|"00011"|"000"|"EVI"|"eta Virginids                           "|" annual "|" 1"|"354    "|"182.1  "|"2.6    "|"1.00   "|"-0.37  "|"29.2   "|"2.562  "|"0.382  "|"       "|"349.1  "|"280.5  "|"3.5    "|"00007"|"00000"|"00"|"D/1766 G1 (Helfenzrieder)?              "|"                                                                                                                                                      "|"    "|"1) <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A>"|"LT"|"SD"
"00078"|"00011"|"001"|"EVI"|"eta Virginids                           "|" annual "|" 1"|"354    "|"174.3  "|"4.7    "|"0.90   "|"0.31   "|"34.2   "|"2.637  "|"0.234  "|"       "|"308.0  "|"334.5  "|"3.5    "|"00004"|"00000"|"00"|"D/1766 G1 (Helfenzrieder)?              "|"                                                                                                                                                      "|"P   "|"2) <A href='http://adsabs.harvard.edu/abs/1971SCoA...12...14L' target=_blank>Lindblad, 1971</A>"|"LT"|"SD"
"00079"|"00011"|"002"|"EVI"|"eta Virginids                           "|" annual "|" 1"|"357.0  "|"184.8  "|"3.9    "|"0.92   "|"-0.40  "|"26.6   "|"2.47   "|"0.460  "|"0.812  "|"281.0  "|"355.7  "|"5.4    "|"00057"|"00000"|"00"|"D/1766 G1 (Helfenzrieder)?              "|"                                                                                                                                                      "|"T   "|"3) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00080"|"00011"|"003"|"EVI"|"eta Virginids                           "|" 2014   "|"-2"|"356.4  "|"185.6  "|"3.2    "|"       "|"       "|"27.7   "|"2.45   "|"0.428  "|"0.825  "|"285.1  "|"356.4  "|"5.4    "|"00031"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"4) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00081"|"00011"|"004"|"EVI"|"eta Virginids                           "|" annual "|"-2"|"357.2  "|"184.8  "|"3.7    "|"       "|"       "|"26.6   "|"2.43   "|"0.463  "|"0.809  "|"281.4  "|"357.3  "|"5.2    "|"00133"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"5)Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00082"|"00011"|"005"|"EVI"|"eta Virginids                           "|" 2013   "|"-2"|"355.1  "|"184.1  "|"4.0    "|"       "|"       "|"27.4   "|"2.46   "|"0.437  "|"0.822  "|"284.1  "|"355.1  "|"5.5    "|"00037"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"6) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00083"|"00012"|"000"|"KCG"|"kappa Cygnids                           "|" annual "|" 1"|"145.2  "|"286.2  "|"59.1   "|"0.0    "|"0.0    "|"24.8   "|"3.09   "|"0.99   "|"       "|"194    "|"145    "|"38     "|"00008"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"    "|"1) <A href='http://adsabs.harvard.edu/abs/1973NASSP.319..183C' target=_blank>Cook, 1973</A>"|"LT"|"SD"
"00084"|"00012"|"001"|"KCG"|"kappa Cygnids                           "|" annual "|" 1"|"145.2  "|"284    "|"52.7   "|"       "|"       "|"24     "|"5.12   "|"0.984  "|"       "|"201.4  "|"139.4  "|"35.9   "|"     "|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"P   "|"2) Dutch Meteor Society 2001"|"LT"|"SD"
"00085"|"00012"|"002"|"KCG"|"kappa Cygnids                           "|" annual "|" 1"|"145.0  "|"286    "|"59     "|"0.30   "|"0.30   "|"24.8   "|"       "|"       "|"       "|"       "|"       "|"       "|"     "|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"    "|"3) IMO"|"LT"|"SD"
"00086"|"00012"|"003"|"KCG"|"kappa Cygnids                           "|" annual "|" 1"|"147.6  "|"289.5  "|"55.6   "|"       "|"       "|"24.9   "|"       "|"0.980  "|"0.763  "|"201.9  "|"147.6  "|"38.5   "|"00004"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"P   "|"4) <A href='http://adsabs.harvard.edu/abs/2003MNRAS.344..665J' target=_blank>Jopek et al., 2003</A>"|"LT"|"SD"
